29,52,24,36,32,82,27,96,48,52,19,69,37,25,24,47,31,22,50,39,95,92,63,72,19,73,58,22,66,5,5,86,35,22,33,34,39,16,24,56,41,58,45,95,52,2,97,97,13,99,21,66,18,30,35,91,7,36,23,23,63,68,14,95,27,20,24,35,62,4,24,46,55,55,28,18,92,70,68,43,46,19,62,39,13,52,12,92,21,3,73,60,32,57,76,67,38,93,56,7,58,15,59,28,35,84,72,12,20,72,60,99,57,44,19,25,5,80,71,68,25,38,79,31,71,6,41,92,65,76,14,92,66,73,71,4,52,53,14,5,41,49,35,16,92,0,39,51,43,33,5,48,39,11,59,33,44,52,26,31,50,98,60,57,1,11,98,47,59,4,71,96,17,50,72,44,86,52,99,91,12,28,43,34,56,28,93,9,18,6,1,67,54,80,80,96,95,76,36,54,95,9,74,17,27,34,62,85,82,22,89,31,3,97,56,56,98,2,46,2,58,92,89,73,15,41,93,10,44,24,80,61,62,53,47,78,75,29,88,36,62,99,26,36,47,48,26,19,22,60,24,73,87,52,7,12,78,73,24,18,35,5,76,56,5,29,90,76,22,67,45,54,47,29,52,69,96,94,71,76,39,62,21,62,79,77,56,17,45,68,80,85,37,84,34,99,19,6,79,27,33,85,35,45,40,32,75,7,47,38,74,35,91,9,37,7,48,45,97,74,56,83,41,24,49,5,83,39,84,73,7,96,25,87,2,36,29,2,55,32,8,8,49,47,65,18,96,28,58,88,78,82,13,52,82,19,75,30,92,54,53,17,7,31,16,38,65,16,54,65,77,4,83,74,28,12,53,41,48,42,47,57,45,6,56,14,7,93,52,9,54,44,76,23,68,35,72,77,2,65,3,84,64,7,44,77,10,14,16,3,36,13,16,61,15,90,43,91,11,9,72,61,28,26,19,16,97,49,57,25,77,64,72,49,88,5,68,70,77,73,81,1,12,89,13,19,81,15,25,44,60,52,57,78,99,33,27,22,34,22,32,38,16,58,36,46,46,41,96,70,18,6,38,17,16,58,99,53,10,91,51,5,43,39,77,58,23,56,11,46,90,18,73,14,61,75,41,34,26,95
92,34,54,86,83,54,25,71,30,9,57,20,31,64,25,96,20,38,71,96,97,9,65,12,4,62,49,46,66,1,64,85,68,15,11,56,31,42,89,6,73,49,23,81,24,62,70,60,72,69,41,61,84,31,23,58,34,6,17,31,17,65,35,44,49,49,52,92,90,96,38,26,93,49,81,91,47,82,13,84,7,1,53,73,29,39,92,70,28,71,54,84,90,1,86,20,86,51,29,41,9,54,8,45,11,73,3,38,67,17,1,88,40,72,56,26,99,27,6,89,41,66,51,44,86,92,2,63,8,3,89,82,16,23,40,84,13,54,59,90,36,56,6,6,75,39,0,12,52,26,38,65,48,21,80,42,84,69,79,47,69,54,16,68,53,2,44,4,32,96,6,30,61,64,27,26,55,72,89,36,52,16,9,50,44,87,31,45,54,34,50,76,36,39,99,72,50,95,56,51,22,70,1,35,49,55,17,52,43,6,17,11,76,73,59,90,48,41,79,38,68,13,18,59,32,9,35,36,91,4,41,35,93,46,53,59,34,46,74,47,12,60,49,69,34,4,34,29,85,20,25,91,4,31,46,67,18,75,95,23,70,1,57,99,81,24,21,98,25,66,26,30,46,91,65,75,57,97,60,84,9,32,19,8,91,29,18,94,91,57,87,69,1,50,86,61,25,63,50,68,94,15,40,5,4,26,38,66,79,57,26,32,99,47,98,69,70,92,80,72,67,69,10,31,49,11,56,14,61,49,52,14,56,85,69,98,96,12,83,90,3,5,36,83,50,33,89,58,55,40,16,97,79,31,45,67,40,36,62,20,51,33,82,15,87,62,8,23,30,38,45,17,96,79,42,11,97,21,24,16,57,32,21,95,14,89,64,25,23,43,36,97,93,97,32,96,62,18,94,68,19,75,1,99,83,52,65,84,47,21,89,21,16,32,26,91,62,68,98,84,56,75,4,60,61,28,31,68,13,68,62,76,51,45,49,42,95,90,41,64,36,38,36,21,57,1,55,44,24,28,77,68,17,81,43,6,23,72,32,9,3,27,59,41,30,33,75,91,62,60,36,76,69,41,50,92,95,85,93,39,19,16,25,54,73,18,34,79,69,1,63,76,18,40,36,53,40,83,48,60
42,33,53,41,92,2,30,85,36,47,95,35,45,71,96,60,68,1,52,41,66,77,49,40,39,32,26,38,95,55,72,56,24,75,60,69,55,77,43,68,66,30,39,56,3,48,51,99,87,87,62,70,84,37,15,32,63,7,7,61,36,57,80,83,9,19,29,88,41,57,45,77,43,7,12,23,31,42,27,89,80,44,51,2,74,90,25,83,67,65,78,53,77,35,88,77,34,42,63,39,74,99,44,93,48,4,73,17,69,50,76,8,37,54,42,82,91,93,3,39,9,24,91,90,98,55,21,78,36,71,28,86,10,53,18,29,41,21,97,26,61,57,93,31,77,51,12,0,3,41,8,97,94,75,37,19,73,84,16,11,89,97,12,52,83,47,31,11,52,84,54,13,38,5,90,39,8,63,23,36,91,56,6,80,95,65,78,73,72,11,88,45,83,19,55,12,73,70,96,28,17,97,22,76,62,63,16,66,52,49,90,93,80,57,44,22,21,15,86,49,40,91,9,29,85,77,49,55,78,12,37,91,1,51,64,44,47,89,71,85,51,79,47,51,56,92,62,30,54,21,66,39,68,61,99,81,20,70,41,11,24,66,16,87,12,10,15,59,2,17,45,63,13,2,95,57,30,6,91,83,85,2,68,51,38,52,97,35,8,38,35,19,20,53,24,78,31,61,39,33,70,42,95,92,9,30,24,59,48,5,60,73,68,64,91,4,36,22,99,54,17,8,24,75,95,48,66,28,1,51,76,92,1,69,9,64,81,6,22,86,25,94,93,78,56,60,33,9,39,8,21,58,41,71,35,20,60,32,9,56,50,43,23,40,43,69,90,58,70,25,28,52,70,46,99,62,97,57,48,74,72,29,80,80,8,92,86,94,67,69,93,74,6,96,68,36,16,1,94,42,6,93,38,1,60,64,50,53,38,41,5,3,38,8,13,86,93,46,81,11,72,38,32,12,42,68,62,8,81,38,35,6,15,59,64,70,93,68,76,30,70,74,71,71,63,63,35,29,64,62,57,28,33,81,6,69,4,1,68,38,79,12,11,23,85,2,39,39,43,83,96,25,95,82,42,37,88,97,37,32,60,78,28,14,34,13,53,8,94,49,59,86,86,47,6,78,95,27,61,79
40,5,67,47,87,83,66,39,65,64,72,76,94,1,35,92,78,33,32,43,39,69,45,43,76,6,62,57,44,18,28,6,1,17,98,24,8,97,20,62,8,74,92,75,78,3,80,85,10,91,31,74,30,21,30,89,36,48,61,30,64,98,36,90,42,66,72,27,14,51,13,89,99,98,10,9,1,78,91,99,93,24,99,13,81,13,99,86,69,92,92,44,93,36,10,38,31,35,75,87,12,1,96,70,7,11,6,52,36,71,86,95,99,73,10,45,88,36,41,5,56,38,98,3,76,1,40,20,27,92,16,62,87,50,5,53,17,77,99,5,76,37,2,5,92,43,52,3,0,82,96,8,52,63,87,25,28,65,16,26,44,28,72,72,64,39,23,54,82,43,83,40,93,31,16,46,48,28,97,2,32,75,74,92,27,73,94,36,52,34,90,46,96,52,67,11,40,79,8,54,48,79,1,29,4,24,79,84,23,67,12,89,83,57,4,24,64,42,11,93,63,12,94,1,24,60,83,7,31,72,54,76,94,90,66,1,18,61,6,6,3,7,63,24,49,22,37,16,82,23,42,10,61,4,7,15,98,84,89,6,11,83,7,46,56,84,60,18,57,79,52,14,20,14,36,31,27,71,49,37,14,30,18,5,47,72,39,28,46,81,41,63,77,85,65,75,59,76,33,74,5,6,59,62,79,69,1,3,96,6,57,4,57,49,5,44,79,25,17,81,23,83,29,45,60,37,37,74,63,55,43,67,79,91,5,69,76,68,20,23,34,16,93,12,64,25,60,57,44,96,16,91,8,46,65,45,84,83,48,59,81,15,83,12,98,78,43,56,92,27,79,6,6,66,79,57,53,60,16,28,74,72,83,48,96,51,50,22,52,29,30,82,79,96,3,42,9,53,41,18,52,46,46,42,57,44,9,52,25,69,97,72,55,46,48,91,99,19,75,66,49,35,63,50,76,56,97,94,38,6,42,95,39,1,52,40,99,56,31,3,22,20,49,41,98,21,36,18,19,97,68,66,70,68,89,73,99,80,26,51,49,37,66,15,29,57,57,53,58,17,39,17,80,87,1,56,10,39,6,24,48,76,13,9,69,51,46,5,9,19,12,93,14,78,27,51,44,31,34,96
88,60,68,33,11,42,57,28,1,74,5,37,8,96,7,13,35,4,59,60,66,96,42,45,75,87,55,10,11,8,53,65,92,23,41,60,60,99,89,11,53,19,21,54,60,21,85,75,80,20,12,42,41,12,22,6,40,28,87,32,26,79,26,77,14,18,88,89,76,22,66,24,44,51,28,79,99,68,73,47,60,77,3,63,25,56,64,23,13,58,89,13,39,19,78,71,58,98,63,63,59,3,93,84,15,92,38,54,31,86,7,25,56,6,30,23,30,98,3,13,7,32,29,63,53,41,99,82,43,27,88,85,38,66,23,11,43,59,58,95,57,94,94,32,46,33,26,41,82,0,97,77,31,81,4,9,20,59,82,68,32,91,12,43,89,60,82,92,46,88,19,14,96,58,40,39,8,8,12,54,25,67,62,18,47,2,43,70,91,55,28,58,59,52,77,63,93,68,68,84,44,47,13,38,19,42,93,45,30,85,98,32,94,14,54,94,5,59,62,10,43,1,74,11,38,44,11,33,64,81,16,50,31,81,4,81,41,39,16,66,90,42,5,27,8,18,2,33,73,23,16,51,45,98,67,17,95,48,35,14,88,73,52,17,21,41,8,97,7,74,85,19,75,31,61,87,28,34,36,76,4,27,76,57,10,89,47,27,68,98,2,39,80,30,82,6,83,90,88,3,65,64,93,65,57,11,50,82,51,15,93,66,76,22,5,6,80,28,13,16,68,80,85,41,28,31,72,41,96,21,55,18,38,4,98,30,97,93,91,14,35,74,37,52,77,98,56,18,21,89,72,75,52,23,59,2,65,21,47,10,83,28,29,27,8,77,15,66,36,31,42,77,57,81,4,29,14,97,14,56,28,31,98,92,6,35,29,23,71,64,95,96,22,38,44,24,87,50,9,47,9,42,11,2,56,12,81,10,89,25,90,99,74,70,60,98,55,75,64,2,21,94,3,98,70,9,55,81,96,98,4,65,25,90,61,81,87,38,31,42,17,66,87,10,14,22,89,1,25,40,39,54,32,92,96,44,64,65,13,1,39,1,58,78,83,89,32,99,97,30,14,39,42,20,67,78,33,5,51,50,42,50,47,38,8,2,17,7,37,40,33,15,52,82,12,50,41,31,33,34
74,68,61,42,2,39,91,31,55,43,13,77,43,8,98,81,98,83,81,1,27,18,19,5,66,63,75,3,45,36,72,12,31,23,55,96,88,55,17,89,50,27,23,54,46,81,71,3,10,70,81,55,29,13,61,99,31,22,7,84,1,90,25,93,20,10,34,23,87,78,93,19,59,93,16,57,47,75,98,45,80,74,76,5,6,95,18,18,55,75,19,78,94,86,69,6,68,44,46,62,74,56,22,4,66,83,89,8,62,9,73,2,42,90,77,99,23,10,28,31,25,16,23,18,3,63,2,60,56,1,44,12,78,22,72,47,26,12,67,17,84,62,95,97,46,5,38,8,96,97,0,63,33,74,31,52,63,35,64,43,15,63,74,99,4,61,82,31,28,89,7,69,47,45,10,91,32,92,43,82,85,66,63,28,47,66,77,81,64,45,85,34,58,9,30,1,23,50,6,54,12,46,71,25,99,55,85,86,94,32,50,46,61,13,55,7,51,3,9,6,12,85,79,5,90,13,65,77,5,2,2,31,77,42,40,7,13,18,3,17,25,27,97,63,20,54,54,47,4,73,54,25,33,7,72,22,36,57,32,83,47,19,33,36,68,6,45,88,54,19,92,33,44,17,51,95,34,52,9,63,66,61,25,14,58,55,32,88,76,7,26,70,36,67,31,85,88,59,96,86,55,9,63,77,95,86,30,48,86,31,9,82,55,41,79,85,20,82,46,22,15,30,9,13,43,81,94,20,16,61,33,23,32,66,38,94,54,66,2,87,99,22,62,98,20,90,48,6,7,94,87,81,39,98,35,17,53,61,28,71,18,58,79,29,70,46,76,99,19,91,47,91,15,79,83,1,53,49,24,43,2,63,28,90,7,9,64,82,74,23,28,10,35,80,23,26,35,59,29,35,67,47,87,73,61,14,31,94,86,26,2,11,27,70,24,78,40,62,78,45,51,11,65,71,70,21,19,96,82,45,38,83,41,43,80,8,51,11,51,57,60,30,89,47,58,65,54,7,72,1,88,80,10,14,77,7,83,61,84,74,89,65,74,87,71,47,32,56,50,17,26,31,74,72,53,36,80,26,43,42,53,56,48,80,55,82,93,11,79,88,26,16,53,84,49,85,85,5,76,40
19,31,50,73,69,2,28,46,72,8,49,28,66,63,45,64,45,41,70,65,47,26,52,33,17,3,62,64,77,74,28,46,89,37,49,85,16,48,4,50,53,19,84,77,76,74,70,45,40,5,54,5,92,45,91,82,98,51,96,76,11,44,58,2,66,33,99,66,5,74,13,77,49,93,77,75,7,18,16,5,59,8,90,96,69,15,92,26,21,87,65,38,9,8,99,53,5,95,92,98,69,26,29,33,48,53,31,19,6,67,40,30,72,92,3,24,90,3,60,29,30,92,92,31,89,94,81,61,59,25,91,46,5,69,83,74,59,93,67,9,21,43,68,63,9,48,65,97,8,77,63,0,14,43,61,76,14,8,59,18,33,22,69,50,55,78,74,80,75,13,57,88,40,4,4,50,86,55,61,80,52,77,98,1,3,99,42,97,35,7,19,52,79,11,81,12,30,80,56,30,97,56,3,30,75,69,87,50,95,63,46,18,49,7,66,96,26,25,21,30,22,35,60,84,15,4,78,66,22,84,22,63,70,90,93,18,92,87,55,57,33,16,99,12,81,19,52,31,20,32,73,57,86,60,74,75,48,74,69,11,66,7,45,85,11,22,38,64,99,72,34,42,38,86,66,43,22,77,1,4,4,72,49,32,9,55,38,52,70,24,82,42,61,25,95,22,50,61,11,43,23,77,74,59,76,87,80,95,63,54,23,71,49,61,51,70,19,62,7,54,45,26,79,10,39,5,3,76,50,5,59,12,57,79,39,94,43,83,22,36,57,15,27,91,34,61,61,82,11,85,20,11,79,34,52,1,62,98,72,95,13,70,39,71,97,63,70,6,14,11,68,87,25,18,59,90,79,14,4,16,74,43,79,28,8,96,89,63,66,26,48,11,36,23,80,65,48,47,38,15,89,27,61,35,34,98,56,75,93,58,94,17,96,20,78,4,82,84,32,7,72,24,22,56,51,36,45,67,36,74,62,1,53,37,49,4,24,81,78,91,82,32,40,34,26,55,91,48,27,9,40,59,88,97,72,50,30,88,19,24,11,93,47,67,33,50,70,17,52,12,75,5,29,16,5,64,14,46,11,89,44,71,79,66,2,10,19,73,71,27,62,71,7,85,13,9,81,71,24,81
93,21,32,66,62,49,11,90,6,16,7,22,16,19,13,69,22,12,38,58,37,90,83,2,78,8,68,95,28,66,70,8,47,48,2,95,28,19,75,75,29,4,6,36,75,3,78,45,15,47,37,69,85,44,37,63,9,95,44,49,92,56,80,9,63,54,54,22,38,81,98,84,91,68,65,2,80,44,42,87,57,11,90,35,93,20,22,17,9,8,55,40,38,52,60,35,94,19,81,26,81,79,90,78,72,42,80,65,15,80,71,86,3,43,2,38,45,46,46,48,60,90,90,39,72,56,71,86,42,35,19,75,19,43,16,50,68,54,40,79,7,14,27,82,61,39,48,94,52,31,33,14,0,85,60,58,20,51,1,52,76,63,75,24,88,3,27,49,11,23,23,44,45,47,49,67,22,52,39,29,18,59,53,35,38,11,49,9,66,62,55,36,44,74,57,71,33,79,72,44,83,12,58,33,37,3,26,31,71,67,51,77,7,8,64,50,11,38,18,16,84,79,62,40,81,97,42,15,69,27,66,21,70,81,21,23,93,69,52,67,21,36,40,9,84,84,43,59,21,96,86,68,93,10,37,80,51,58,66,84,16,24,11,98,1,84,14,7,82,18,14,33,11,56,32,7,64,3,47,5,24,33,99,34,69,43,69,99,79,12,19,16,98,18,30,59,21,60,90,6,11,63,18,5,90,31,38,56,5,57,4,16,33,90,38,11,88,81,32,14,22,73,71,96,13,34,41,71,95,67,77,5,14,84,64,83,79,19,14,39,46,43,93,94,67,78,67,63,25,62,76,99,70,29,36,77,94,74,96,24,73,70,23,67,21,41,81,13,85,61,39,15,21,24,39,92,42,55,76,87,57,43,44,68,29,65,47,21,76,42,87,33,24,12,83,54,2,36,96,44,5,50,81,24,94,76,1,74,71,49,90,70,74,42,52,26,23,42,9,93,97,18,3,24,31,71,51,60,77,12,52,70,12,74,84,22,67,14,83,98,12,50,90,73,43,21,90,81,98,70,65,30,95,92,72,43,38,85,11,90,87,18,25,82,85,30,68,73,85,75,92,82,39,88,82,21,5,99,9,53,97,10,97,91,32,17,88,15,71,41,70,13,72,65,79,56,1,53,37,47
13,77,81,58,70,62,51,52,41,90,65,53,68,52,46,52,71,88,42,20,89,59,40,25,99,42,96,23,23,86,68,34,44,81,69,65,25,12,56,94,75,8,24,42,76,98,77,4,39,78,96,46,42,57,66,11,46,18,47,33,61,53,22,82,89,84,5,3,94,24,79,68,1,43,2,8,50,99,80,41,96,92,63,74,68,79,22,27,77,65,41,96,38,43,41,19,18,29,80,35,54,44,86,84,93,28,81,38,76,60,94,93,17,2,44,75,4,96,95,40,31,86,7,1,16,89,60,34,79,71,74,42,32,65,42,91,41,98,50,57,96,12,6,6,33,11,21,75,63,81,74,43,85,0,96,89,87,46,33,58,24,51,11,28,41,70,24,12,81,25,27,75,46,84,3,27,50,39,36,2,40,95,24,8,47,33,60,96,63,39,88,95,29,41,93,18,23,40,94,89,77,91,26,58,19,30,9,42,71,72,3,65,34,25,65,56,66,57,62,64,42,10,87,48,77,15,1,67,26,98,85,58,6,65,3,44,89,85,80,55,87,77,7,8,10,56,24,57,91,66,53,59,25,11,31,60,80,34,46,30,41,5,11,10,81,16,44,12,29,92,30,99,84,20,9,97,64,10,37,31,27,60,91,85,81,90,68,51,48,41,57,96,45,73,24,32,59,36,19,19,1,69,63,81,23,49,16,46,8,16,49,99,99,77,45,1,79,29,45,11,1,79,66,68,4,44,6,71,51,30,16,29,3,81,55,75,93,9,26,79,21,76,70,44,40,43,46,85,97,21,4,47,71,27,4,25,64,69,48,25,41,72,89,91,7,58,87,94,38,62,23,62,31,87,35,35,84,93,13,3,45,73,92,61,36,92,82,69,8,41,73,56,97,52,92,34,60,44,92,15,77,86,99,89,92,22,52,76,43,95,90,79,86,26,18,41,40,94,16,43,91,99,52,41,60,34,62,76,22,85,77,95,89,88,81,94,83,14,27,35,14,90,9,82,41,56,68,71,49,63,25,9,69,87,83,18,31,30,51,64,78,57,25,46,37,78,80,82,71,21,24,45,76,40,39,32,75,49,11,15,47,6,64,9,36,97,42,2,90,34,60,86,94,86,98,13,23,31,67,61
30,94,21,93,5,74,15,45,30,92,83,8,16,56,47,91,76,63,18,11,43,46,61,38,75,44,6,94,13,37,71,68,80,15,7,98,31,40,42,80,70,48,22,35,26,75,46,31,42,88,4,25,14,86,6,84,45,76,70,42,56,46,85,98,12,22,60,30,59,25,15,95,49,9,27,70,72,36,71,97,97,71,79,9,16,35,50,33,7,98,27,20,71,74,5,28,5,93,67,99,24,78,90,44,63,82,28,5,3,95,21,33,84,88,80,38,92,28,69,7,5,55,63,32,78,5,36,67,85,82,83,36,19,37,15,74,44,7,49,61,43,54,40,57,99,59,80,37,87,4,31,61,60,96,0,54,37,56,63,6,83,92,52,95,68,48,99,35,26,47,12,95,30,48,74,1,83,75,97,32,49,94,11,63,38,90,50,62,70,33,99,65,21,66,49,12,89,44,58,88,74,67,94,5,26,18,81,46,5,23,39,9,83,48,45,35,95,47,80,9,11,99,68,83,72,41,32,48,19,54,71,89,49,10,4,54,27,71,92,10,35,95,74,53,92,73,6,4,33,68,82,13,69,30,85,52,39,15,85,77,79,41,63,17,82,89,92,48,10,39,34,78,97,82,95,7,93,60,70,89,8,70,31,19,15,31,57,36,80,86,7,30,19,96,63,29,72,62,52,19,16,22,33,28,8,79,58,3,58,39,33,9,15,76,88,25,60,9,80,73,52,5,57,49,44,93,48,56,82,23,50,29,21,26,93,65,44,89,20,75,57,83,44,10,19,48,67,49,22,1,78,72,45,72,5,2,11,78,28,33,80,11,36,97,67,17,65,72,92,19,38,69,62,88,91,76,51,15,36,73,43,35,35,1,1,41,15,25,77,62,29,69,24,25,37,88,76,32,28,46,35,72,31,87,45,78,70,40,54,96,9,97,90,66,28,64,64,92,19,51,20,55,85,76,89,18,51,25,35,67,93,51,63,75,45,62,31,31,57,20,11,61,58,87,24,74,49,66,38,9,87,88,17,94,25,67,77,79,50,24,88,65,97,68,73,71,21,37,97,14,58,17,62,91,5,92,19,42,36,89,24,2,56,81,17,20,22,58,26,4,52,28,48,7,81,45,48,11,17,35
80,94,57,6,62,20,30,60,93,26,86,82,7,23,66,54,41,79,7,7,66,26,88,9,23,34,50,9,64,97,18,91,78,20,26,93,69,22,63,21,70,69,46,32,52,14,66,71,69,61,91,70,98,11,32,96,30,57,65,21,64,36,30,97,63,79,26,2,85,49,10,84,82,42,45,34,92,7,17,58,30,8,4,55,84,31,71,77,67,36,49,68,14,11,59,8,96,83,84,4,50,34,32,48,66,42,21,49,49,91,76,70,10,84,26,83,56,14,62,17,89,8,20,21,19,48,34,52,1,98,35,50,15,61,24,58,76,93,86,20,88,49,58,83,72,33,42,19,25,9,52,76,58,89,54,0,10,53,42,67,85,51,3,10,71,65,15,69,43,24,75,47,28,63,27,86,48,47,95,84,18,66,90,84,80,43,86,19,49,72,18,17,80,9,62,69,42,17,32,29,75,62,17,68,46,62,14,32,70,71,84,21,31,61,26,89,57,95,33,91,87,21,3,99,92,16,85,72,27,15,16,26,4,37,4,82,59,97,49,62,38,32,80,3,56,22,39,81,56,23,18,21,43,12,71,80,32,31,59,12,60,16,4,15,24,93,96,50,75,7,21,74,91,47,51,1,67,95,2,11,15,50,25,72,12,30,55,9,13,34,20,9,58,39,19,22,83,27,41,65,60,47,65,6,88,97,6,89,89,58,11,97,66,39,90,78,82,74,9,57,5,3,62,84,55,77,95,60,70,49,83,97,50,56,71,83,57,65,77,65,98,30,49,88,63,28,44,96,81,88,65,96,53,90,66,51,27,63,54,29,83,26,95,15,31,85,94,87,18,2,69,85,75,60,39,29,74,90,10,28,29,79,21,11,30,81,29,16,71,53,91,90,67,51,97,19,54,30,62,50,31,73,94,91,73,62,62,59,80,57,34,46,59,9,56,37,31,65,18,47,15,62,57,72,48,55,64,11,67,59,2,12,92,13,32,64,85,5,8,25,50,69,11,22,4,26,90,40,58,2,85,40,62,87,7,71,43,27,54,52,43,35,41,31,15,45,70,83,91,79,32,74,20,11,51,23,16,49,96,4,17,75,86,99,81,73,59,84,39,78,60,43,22,27,2,1,20,72,91,96
75,30,48,24,79,85,95,51,2,25,51,99,41,88,80,82,97,9,24,75,1,8,67,8,99,91,59,85,87,17,43,28,97,26,69,40,77,27,35,33,79,8,73,28,85,55,74,59,48,99,58,58,39,54,27,34,80,60,35,65,9,74,46,42,23,64,52,70,18,47,95,40,47,4,74,47,29,35,61,56,16,7,1,99,69,95,19,29,56,72,39,14,87,4,18,14,95,8,16,57,40,63,62,67,22,67,46,65,8,69,47,26,65,76,50,55,72,23,44,25,99,19,24,43,11,78,34,67,68,25,30,69,49,99,13,43,80,47,26,42,66,38,14,56,58,44,84,73,28,20,63,14,20,87,37,10,0,16,54,47,74,1,15,68,51,31,60,83,88,67,80,95,36,88,37,35,88,76,72,46,83,61,48,52,85,10,68,89,75,64,54,47,46,74,70,31,75,27,40,81,87,49,22,67,49,95,70,56,17,62,36,76,88,17,98,55,59,7,95,30,39,16,98,12,44,16,85,58,76,80,47,42,47,60,25,71,43,78,70,89,18,40,27,44,37,30,48,93,78,32,27,57,30,33,87,38,6,66,55,25,21,16,26,75,89,57,3,81,83,4,64,93,19,70,27,67,3,69,46,38,2,61,40,58,70,25,58,98,97,90,92,54,57,70,74,50,67,54,78,81,60,93,34,91,24,34,97,64,42,44,9,5,92,75,83,53,85,94,87,18,90,19,50,46,40,93,59,2,10,35,56,41,35,22,24,30,41,46,60,20,23,96,30,5,49,29,23,74,42,27,97,42,62,33,31,48,42,1,42,21,39,56,6,2,31,70,74,6,97,90,28,39,39,60,73,28,16,21,30,79,7,58,32,69,9,81,82,73,88,71,32,69,19,34,18,53,17,11,31,4,62,48,30,24,45,91,69,68,95,68,45,92,1,78,45,81,85,93,99,50,73,56,76,62,58,79,39,73,89,51,90,82,90,36,84,72,9,37,70,81,8,76,17,68,98,12,4,47,9,53,10,7,46,99,85,95,33,29,48,51,71,22,87,88,66,38,16,13,24,31,29,84,71,33,53,55,91,81,76,22,55,25,8,82,46,63,81,51,62,29,90,42,14,9,69,61,85,82,53,7
58,92,1,28,51,97,66,86,74,18,60,84,2,68,70,33,57,59,87,71,7,67,75,57,56,47,34,96,30,11,26,82,44,64,79,53,42,33,47,15,33,47,53,92,51,3,95,17,96,9,45,79,84,47,57,15,59,78,99,68,77,13,85,67,96,25,51,88,83,97,65,91,54,55,72,71,72,95,32,31,17,4,78,22,6,26,52,4,70,45,80,89,83,54,23,45,46,84,16,63,62,92,37,59,71,5,62,26,52,69,18,23,3,79,10,96,8,53,79,62,82,32,46,87,15,77,35,84,75,60,6,45,96,77,12,31,68,81,38,76,14,8,69,81,11,52,69,84,65,59,35,8,51,46,56,53,16,0,14,54,73,10,1,39,25,85,78,45,47,12,31,71,21,69,67,77,76,73,74,56,18,25,18,26,48,4,72,35,38,57,85,84,85,98,12,82,5,60,53,53,5,92,20,44,41,22,23,90,87,73,45,73,75,34,88,21,14,47,22,9,3,36,81,91,70,31,81,59,68,49,90,65,81,30,19,70,7,32,44,92,48,7,19,56,4,18,50,12,49,9,10,24,16,15,93,5,58,59,71,48,78,70,38,83,43,24,83,18,59,20,92,5,90,37,56,98,83,99,27,35,76,54,11,69,94,5,23,23,85,9,36,43,20,76,80,7,86,94,80,48,32,83,10,32,33,5,29,79,73,50,26,66,52,95,78,93,75,73,98,47,56,89,72,42,88,10,97,51,15,40,1,41,54,57,57,70,75,76,69,92,86,14,31,36,76,46,65,31,49,89,21,54,22,16,64,66,78,56,1,13,58,65,87,78,63,47,15,91,31,96,30,47,33,79,52,46,70,54,80,98,65,3,37,62,40,29,60,74,71,54,4,93,97,3,68,78,96,76,70,76,75,99,61,20,15,17,52,56,89,83,88,23,17,32,25,88,80,55,43,43,12,66,22,66,17,23,70,77,82,61,81,34,48,34,86,95,91,79,10,84,7,76,10,50,2,56,92,26,77,19,60,99,38,82,94,96,98,10,20,13,62,80,69,10,70,85,1,55,6,29,19,58,62,6,5,29,54,82,68,30,82,88,52,15,93,85,71,19,64,79,74,52,42,57,8,60,50,35,78,40
58,26,25,82,99,87,6,42,87,75,34,50,73,76,15,43,94,57,56,53,64,98,95,76,40,89,52,76,51,82,93,41,3,57,37,99,17,57,26,21,56,30,84,88,50,97,91,31,74,15,53,48,98,97,8,98,25,86,95,85,56,75,83,58,5,5,60,64,65,52,44,56,75,33,53,64,39,65,50,38,1,85,69,4,53,82,17,10,18,56,79,93,75,54,92,67,59,23,40,33,50,80,59,82,41,41,45,92,26,84,92,85,53,3,71,64,57,62,22,80,38,52,81,63,63,20,69,21,16,2,83,7,15,36,87,20,63,71,69,92,91,85,87,82,25,26,79,16,16,82,64,59,1,33,63,42,54,14,0,59,18,4,43,87,58,69,88,15,95,35,68,16,66,51,72,46,93,16,72,72,33,94,39,35,2,96,87,63,53,82,22,32,15,49,85,72,99,40,79,68,51,96,80,14,29,77,43,44,49,95,33,45,41,70,98,73,62,22,10,13,8,84,39,10,97,50,76,26,58,26,45,66,68,15,73,31,5,51,23,17,98,12,75,91,67,32,90,83,65,89,97,98,36,65,43,68,61,72,15,80,86,50,68,1,49,71,79,95,5,15,13,84,22,93,72,32,64,92,32,95,3,79,47,92,55,14,39,81,27,36,80,96,64,78,8,35,49,28,42,93,73,49,92,54,8,55,42,60,83,52,92,18,49,65,15,36,50,67,77,35,74,90,5,85,36,35,52,35,58,30,78,32,12,71,72,42,64,34,57,54,83,28,45,88,73,96,37,52,25,61,7,44,77,59,25,14,4,48,67,57,38,94,76,95,5,90,72,70,76,90,12,98,75,8,28,72,3,89,4,32,6,50,73,97,56,10,78,72,88,75,24,40,98,91,91,87,83,45,18,16,91,13,57,78,12,84,32,42,71,57,29,87,95,46,77,57,21,4,12,75,32,70,72,13,93,6,40,30,35,56,74,98,97,67,50,34,99,32,31,39,89,35,53,78,27,41,52,33,78,21,77,40,72,88,4,18,95,47,71,67,63,54,34,56,67,86,86,8,20,99,83,16,13,87,47,76,12,90,49,46,11,41,26,70,98,26,96,75,22,60,35,77,69,88,38,16,79,88,5,49
